"identif","ds","carga","intensidad","ocupacion","vmed","vel.med","carga.med","carga.15","vmed.15","carga.30","vmed.30","carga.45","vmed.45","Hora","diaSemana","diaMes","Mes","fechaTrunc","Dia_semana","festivo","Tipo de Festivo","Festividad"
"PM12211",2016-11-28 18:45:00,0.46,3036,9,35.5660206,0.8907996,0.3135163,0.41,0.5787268,0.38,0.6768183,0.44,0.6275999,"18","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 19:00:00,0.41,2768,8,42.8369868,0.8907996,0.3135163,0.38,0.6769837,0.44,0.6276906,0.4,0.676717,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 19:15:00,0.38,2528,7,50.107953,0.8907996,0.3135163,0.44,0.6278552,0.4,0.6768183,0.37,0.676717,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 19:30:00,0.44,3036,8,46.4724736,0.8907996,0.3135163,0.4,0.6769837,0.37,0.6768183,0.38,0.5784828,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 19:45:00,0.4,2652,7,50.107953,0.8907996,0.3135163,0.37,0.6769837,0.38,0.5785629,0.38,0.6275999,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 20:00:00,0.37,2485,7,50.107953,0.8907996,0.3135163,0.38,0.5787268,0.38,0.6276906,0.36,0.7749512,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 20:15:00,0.38,2500,8,42.8369868,0.8907996,0.3135163,0.38,0.6278552,0.36,0.7750737,0.34,0.7749512,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 20:30:00,0.38,2568,6,46.4724736,0.8907996,0.3135163,0.36,0.7752406,0.34,0.7750737,0.31,0.7749512,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 20:45:00,0.36,2385,7,57.3789192,0.8907996,0.3135163,0.34,0.7752406,0.31,0.7750737,0.31,0.7258341,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 21:00:00,0.34,2284,6,57.3789192,0.8907996,0.3135163,0.31,0.7752406,0.31,0.725946,0.24,0.8240682,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 21:15:00,0.31,2071,5,57.3789192,0.8907996,0.3135163,0.31,0.7261121,0.24,0.8242015,0.24,0.9223024,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 21:30:00,0.31,2144,5,53.7434324,0.8907996,0.3135163,0.24,0.824369,0.24,0.9224569,0.19,0.8731853,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 21:45:00,0.24,1599,5,61.0143986,0.8907996,0.3135163,0.24,0.9226259,0.19,0.8733292,0.18,1.020537,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 22:00:00,0.24,1472,5,68.2853648,0.8907996,0.3135163,0.19,0.8734975,0.18,1.020712,0.16,0.9714195,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 22:15:00,0.19,1240,3,64.6498854,0.8907996,0.3135163,0.18,1.020883,0.16,0.9715846,0.14,0.9223024,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 22:30:00,0.18,1136,2,75.556294,0.8907996,0.3135163,0.16,0.9717544,0.14,0.9224569,0.11,0.8731853,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 22:45:00,0.16,1052,3,71.9208442,0.8907996,0.3135163,0.14,0.9226259,0.11,0.8733292,0.11,0.9223024,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 23:00:00,0.14,895,2,68.2853648,0.8907996,0.3135163,0.11,0.8734975,0.11,0.9224569,0.08,0.9223024,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 23:15:00,0.11,756,2,64.6498854,0.8907996,0.3135163,0.11,0.9226259,0.08,0.9224569,0.08,1.020537,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 23:30:00,0.11,712,1,68.2853648,0.8907996,0.3135163,0.08,0.9226259,0.08,1.020712,0.05,0.9223024,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-28 23:45:00,0.08,540,1,68.2853648,0.8907996,0.3135163,0.08,1.020883,0.05,0.9224569,0.06,0.9223024,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12211",2016-11-29 00:00:00,0.08,467,1,75.556294,0.8907996,0.3135163,0.05,0.9226259,0.06,0.9224569,0.04,1.020537,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM12211",2016-11-29 00:15:00,0.05,357,1,68.2853648,0.8907996,0.3135163,0.06,0.9226259,0.04,1.020712,0.04,0.8731853,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM12211",2016-11-29 00:30:00,0.06,391,1,68.2853648,0.8907996,0.3135163,0.04,1.020883,0.04,0.8733292,0.03,0.676717,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM12211",2016-11-29 00:45:00,0.04,284,0,75.556294,0.8907996,0.3135163,0.04,0.8734975,0.03,0.6768183,0.02,0.9714195,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM12241",2016-11-28 01:00:00,0.06,368,1,71.9208442,0.690222,0.3174939,0.04,0.6278552,0.04,0.4803074,0.03,-0.2565075,"01","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 01:15:00,0.04,230,0,46.4724736,0.690222,0.3174939,0.04,0.4804698,0.03,-0.2566083,0.02,0.2346633,"01","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 01:30:00,0.04,226,0,35.5660206,0.690222,0.3174939,0.03,-0.256457,0.02,0.2346688,0.03,-0.600327,"01","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 02:00:00,0.02,125,0,17.3886088,0.690222,0.3174939,0.03,-0.6003562,0.02,0.7750737,0.01,-0.9441465,"02","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 02:30:00,0.02,104,0,57.3789192,0.690222,0.3174939,0.01,-0.9442554,0.01,-0.5513747,0.01,-1.238849,"02","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 04:00:00,0.03,100,0,46.4724736,0.690222,0.3174939,0.01,0.5787268,0.01,0.03815797,0.03,0.2837804,"04","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 04:15:00,0.01,88,0,42.8369868,0.690222,0.3174939,0.01,0.03831374,0.03,0.2837966,0.03,0.9714195,"04","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 04:30:00,0.01,104,0,2.84668158,0.690222,0.3174939,0.03,0.283956,0.03,0.9715846,0.06,0.7258341,"04","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 04:45:00,0.03,84,0,21.0240956,0.690222,0.3174939,0.03,0.9717544,0.06,0.725946,0.03,0.2837804,"04","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 05:00:00,0.03,124,0,71.9208442,0.690222,0.3174939,0.06,0.7261121,0.03,0.2837966,0.06,0.8240682,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 05:15:00,0.06,140,5,53.7434324,0.690222,0.3174939,0.03,0.283956,0.06,0.8242015,0.11,0.8731853,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 05:30:00,0.03,249,0,21.0240956,0.690222,0.3174939,0.06,0.824369,0.11,0.8733292,0.16,0.7749512,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 05:45:00,0.06,432,1,61.0143986,0.690222,0.3174939,0.11,0.8734975,0.16,0.7750737,0.33,0.8240682,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 06:00:00,0.11,675,1,64.6498854,0.690222,0.3174939,0.16,0.7752406,0.33,0.8242015,0.53,0.7258341,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 06:15:00,0.16,1008,1,57.3789192,0.690222,0.3174939,0.33,0.824369,0.53,0.725946,0.81,0.5293658,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 06:30:00,0.33,2224,4,61.0143986,0.690222,0.3174939,0.53,0.7261121,0.81,0.5294352,0.87,0.4802487,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 06:45:00,0.53,3716,8,53.7434324,0.690222,0.3174939,0.81,0.5295983,0.87,0.4803074,0.87,0.1855462,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 07:00:00,0.81,5841,14,39.2015074,0.690222,0.3174939,0.87,0.4804698,0.87,0.1855411,0.86,0.1855462,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 07:15:00,0.87,6300,15,35.5660206,0.690222,0.3174939,0.87,0.1856991,0.86,0.1855411,0.82,0.2346633,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 07:30:00,0.87,6347,16,13.7531294,0.690222,0.3174939,0.86,0.1856991,0.82,0.2346688,0.8,0.4311316,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 07:45:00,0.86,6227,16,13.7531294,0.690222,0.3174939,0.82,0.2348276,0.8,0.4311797,0.74,0.3820145,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 08:00:00,0.82,5963,16,17.3886088,0.690222,0.3174939,0.8,0.4313414,0.74,0.382052,0.74,0.4802487,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 08:15:00,0.8,5635,14,31.9305412,0.690222,0.3174939,0.74,0.3822129,0.74,0.4803074,0.75,0.4802487,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 08:30:00,0.74,5280,14,28.2950618,0.690222,0.3174939,0.74,0.4804698,0.75,0.4803074,0.76,0.3328975,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 08:45:00,0.74,5268,13,35.5660206,0.690222,0.3174939,0.75,0.4804698,0.76,0.3329243,0.71,0.4311316,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 09:00:00,0.75,5332,14,35.5660206,0.690222,0.3174939,0.76,0.3330845,0.71,0.4311797,0.67,0.3328975,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 09:15:00,0.76,5424,16,24.659575,0.690222,0.3174939,0.71,0.4313414,0.67,0.3329243,0.64,0.2837804,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 09:30:00,0.71,4944,14,31.9305412,0.690222,0.3174939,0.67,0.3330845,0.64,0.2837966,0.47,0.4802487,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 09:45:00,0.67,4583,13,24.659575,0.690222,0.3174939,0.64,0.283956,0.47,0.4803074,0.47,0.2346633,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 10:00:00,0.64,4400,16,21.0240956,0.690222,0.3174939,0.47,0.4804698,0.47,0.2346688,0.42,0.4802487,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 10:15:00,0.47,3056,11,35.5660206,0.690222,0.3174939,0.47,0.2348276,0.42,0.4803074,0.43,0.4802487,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 10:30:00,0.47,3024,11,17.3886088,0.690222,0.3174939,0.42,0.4804698,0.43,0.4803074,0.42,0.4311316,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 10:45:00,0.42,2769,9,35.5660206,0.690222,0.3174939,0.43,0.4804698,0.42,0.4311797,0.4,0.4311316,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 11:00:00,0.43,2856,10,35.5660206,0.690222,0.3174939,0.42,0.4313414,0.4,0.4311797,0.39,0.5784828,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 11:15:00,0.42,2664,9,31.9305412,0.690222,0.3174939,0.4,0.4313414,0.39,0.5785629,0.37,0.6275999,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 11:30:00,0.4,2684,9,31.9305412,0.690222,0.3174939,0.39,0.5787268,0.37,0.6276906,0.35,0.676717,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 11:45:00,0.39,2535,9,42.8369868,0.690222,0.3174939,0.37,0.6278552,0.35,0.6768183,0.4,0.5293658,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 12:00:00,0.37,2449,8,46.4724736,0.690222,0.3174939,0.35,0.6769837,0.4,0.5294352,0.4,0.5784828,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 12:15:00,0.35,2251,6,50.107953,0.690222,0.3174939,0.4,0.5295983,0.4,0.5785629,0.4,0.5784828,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 12:30:00,0.4,2687,9,39.2015074,0.690222,0.3174939,0.4,0.5787268,0.4,0.5785629,0.39,0.6275999,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 12:45:00,0.4,2524,8,42.8369868,0.690222,0.3174939,0.4,0.5787268,0.39,0.6276906,0.41,0.6275999,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 13:00:00,0.4,2612,8,42.8369868,0.690222,0.3174939,0.39,0.6278552,0.41,0.6276906,0.42,0.6275999,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 13:15:00,0.39,2552,8,46.4724736,0.690222,0.3174939,0.41,0.6278552,0.42,0.6276906,0.42,0.5784828,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 13:30:00,0.41,2624,8,46.4724736,0.690222,0.3174939,0.42,0.6278552,0.42,0.5785629,0.47,0.676717,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 13:45:00,0.42,2773,9,46.4724736,0.690222,0.3174939,0.42,0.5787268,0.47,0.6768183,0.56,0.676717,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 14:00:00,0.42,2764,9,42.8369868,0.690222,0.3174939,0.47,0.6769837,0.56,0.6768183,0.56,0.5293658,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 14:15:00,0.47,3096,8,50.107953,0.690222,0.3174939,0.56,0.6769837,0.56,0.5294352,0.52,0.5293658,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 14:30:00,0.56,3800,11,50.107953,0.690222,0.3174939,0.56,0.5295983,0.52,0.5294352,0.49,0.5784828,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 14:45:00,0.56,3792,12,39.2015074,0.690222,0.3174939,0.52,0.5295983,0.49,0.5785629,0.52,0.5784828,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 15:00:00,0.52,3517,11,39.2015074,0.690222,0.3174939,0.49,0.5787268,0.52,0.5785629,0.49,0.5784828,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 15:15:00,0.49,3248,11,42.8369868,0.690222,0.3174939,0.52,0.5787268,0.49,0.5785629,0.48,0.4802487,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 15:30:00,0.52,3548,10,42.8369868,0.690222,0.3174939,0.49,0.5787268,0.48,0.4803074,0.44,0.5784828,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 15:45:00,0.49,3240,10,42.8369868,0.690222,0.3174939,0.48,0.4804698,0.44,0.5785629,0.46,0.5293658,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 16:00:00,0.48,3212,11,35.5660206,0.690222,0.3174939,0.44,0.5787268,0.46,0.5294352,0.45,0.5293658,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 16:15:00,0.44,2864,9,42.8369868,0.690222,0.3174939,0.46,0.5295983,0.45,0.5294352,0.4,0.5293658,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 16:30:00,0.46,2980,9,39.2015074,0.690222,0.3174939,0.45,0.5295983,0.4,0.5294352,0.39,0.5784828,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 16:45:00,0.45,2876,10,39.2015074,0.690222,0.3174939,0.4,0.5295983,0.39,0.5785629,0.44,0.5784828,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 17:00:00,0.4,2661,8,39.2015074,0.690222,0.3174939,0.39,0.5787268,0.44,0.5785629,0.45,0.3820145,"17","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 17:15:00,0.39,2588,7,42.8369868,0.690222,0.3174939,0.44,0.5787268,0.45,0.382052,0.45,0.4802487,"17","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 17:30:00,0.44,2851,10,42.8369868,0.690222,0.3174939,0.45,0.3822129,0.45,0.4803074,0.42,0.5784828,"17","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 17:45:00,0.45,2964,10,28.2950618,0.690222,0.3174939,0.45,0.4804698,0.42,0.5785629,0.49,0.3328975,"17","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 18:00:00,0.45,2985,10,35.5660206,0.690222,0.3174939,0.42,0.5787268,0.49,0.3329243,0.49,0.3328975,"18","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 18:15:00,0.42,2792,7,42.8369868,0.690222,0.3174939,0.49,0.3330845,0.49,0.3329243,0.42,0.4311316,"18","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 18:30:00,0.49,3252,12,24.659575,0.690222,0.3174939,0.49,0.3330845,0.42,0.4311797,0.42,0.5293658,"18","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 18:45:00,0.49,3156,11,24.659575,0.690222,0.3174939,0.42,0.4313414,0.42,0.5294352,0.44,0.3820145,"18","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 19:00:00,0.42,2837,10,31.9305412,0.690222,0.3174939,0.42,0.5295983,0.44,0.382052,0.43,0.4311316,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 19:15:00,0.42,2712,9,39.2015074,0.690222,0.3174939,0.44,0.3822129,0.43,0.4311797,0.37,0.4802487,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 19:30:00,0.44,2908,9,28.2950618,0.690222,0.3174939,0.43,0.4313414,0.37,0.4803074,0.41,0.3820145,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 19:45:00,0.43,2800,9,31.9305412,0.690222,0.3174939,0.37,0.4804698,0.41,0.382052,0.43,0.5293658,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 20:00:00,0.37,2476,8,35.5660206,0.690222,0.3174939,0.41,0.3822129,0.43,0.5294352,0.36,0.5784828,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 20:15:00,0.41,2575,9,28.2950618,0.690222,0.3174939,0.43,0.5295983,0.36,0.5785629,0.37,0.5293658,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 20:30:00,0.43,2784,9,39.2015074,0.690222,0.3174939,0.36,0.5787268,0.37,0.5294352,0.33,0.6275999,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 20:45:00,0.36,2332,7,42.8369868,0.690222,0.3174939,0.37,0.5295983,0.33,0.6276906,0.33,0.4802487,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 21:00:00,0.37,2400,7,39.2015074,0.690222,0.3174939,0.33,0.6278552,0.33,0.4803074,0.24,0.6275999,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 21:15:00,0.33,2117,6,46.4724736,0.690222,0.3174939,0.33,0.4804698,0.24,0.6276906,0.23,0.7749512,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 21:30:00,0.33,2152,6,35.5660206,0.690222,0.3174939,0.24,0.6278552,0.23,0.7750737,0.2,0.6275999,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 21:45:00,0.24,1596,4,46.4724736,0.690222,0.3174939,0.23,0.7752406,0.2,0.6276906,0.17,0.8240682,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 22:00:00,0.23,1420,4,57.3789192,0.690222,0.3174939,0.2,0.6278552,0.17,0.8242015,0.15,0.7749512,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 22:15:00,0.2,1301,4,46.4724736,0.690222,0.3174939,0.17,0.824369,0.15,0.7750737,0.13,0.8731853,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 22:30:00,0.17,1084,3,61.0143986,0.690222,0.3174939,0.15,0.7752406,0.13,0.8733292,0.12,0.7749512,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 22:45:00,0.15,1029,3,57.3789192,0.690222,0.3174939,0.13,0.8734975,0.12,0.7750737,0.11,0.8240682,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 23:00:00,0.13,908,3,64.6498854,0.690222,0.3174939,0.12,0.7752406,0.11,0.8242015,0.09,0.7749512,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 23:15:00,0.12,781,2,57.3789192,0.690222,0.3174939,0.11,0.824369,0.09,0.7750737,0.07,0.7749512,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 23:30:00,0.11,724,2,61.0143986,0.690222,0.3174939,0.09,0.7752406,0.07,0.7750737,0.06,0.7258341,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-28 23:45:00,0.09,524,1,57.3789192,0.690222,0.3174939,0.07,0.7752406,0.06,0.725946,0.07,0.4802487,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12241",2016-11-29 00:00:00,0.07,476,1,57.3789192,0.690222,0.3174939,0.06,0.7261121,0.07,0.4803074,0.06,0.8731853,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM12241",2016-11-29 00:15:00,0.06,356,1,53.7434324,0.690222,0.3174939,0.07,0.4804698,0.06,0.8733292,0.03,0.2837804,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM12241",2016-11-29 00:30:00,0.07,405,1,35.5660206,0.690222,0.3174939,0.06,0.8734975,0.03,0.2837966,0.02,0.2346633,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM12241",2016-11-29 00:45:00,0.06,288,0,64.6498854,0.690222,0.3174939,0.03,0.283956,0.02,0.2346688,0.02,0.8240682,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM12571",2016-11-28 06:15:00,0.03,224,1,28.2950618,0.1700567,0.1435978,0.06,0.4804698,0.16,0.5294352,0.29,0.5293658,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12571",2016-11-28 06:30:00,0.06,391,1,35.5660206,0.1700567,0.1435978,0.16,0.5295983,0.29,0.5294352,0.35,0.5293658,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12571",2016-11-28 06:45:00,0.16,840,3,39.2015074,0.1700567,0.1435978,0.29,0.5295983,0.35,0.5294352,0.42,0.5293658,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12571",2016-11-28 07:00:00,0.29,1680,7,39.2015074,0.1700567,0.1435978,0.35,0.5295983,0.42,0.5294352,0.5,0.5293658,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12571",2016-11-28 07:15:00,0.35,2052,9,39.2015074,0.1700567,0.1435978,0.42,0.5295983,0.5,0.5294352,0.51,0.3820145,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12571",2016-11-28 07:30:00,0.42,2584,12,39.2015074,0.1700567,0.1435978,0.5,0.5295983,0.51,0.382052,0.47,0.4802487,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12571",2016-11-28 07:45:00,0.5,3093,14,39.2015074,0.1700567,0.1435978,0.51,0.3822129,0.47,0.4803074,0.44,0.4802487,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12571",2016-11-28 08:00:00,0.51,3256,16,28.2950618,0.1700567,0.1435978,0.47,0.4804698,0.44,0.4803074,0.5,0.3820145,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12571",2016-11-28 08:15:00,0.47,2832,14,35.5660206,0.1700567,0.1435978,0.44,0.4804698,0.5,0.382052,0.47,0.3328975,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12571",2016-11-28 08:30:00,0.44,2716,13,35.5660206,0.1700567,0.1435978,0.5,0.3822129,0.47,0.3329243,0.45,0.08731208,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12571",2016-11-28 08:45:00,0.5,3084,16,28.2950618,0.1700567,0.1435978,0.47,0.3330845,0.45,0.08728569,0.39,0.2346633,"08","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM12571",2016-11-28 09:00:00,0.47,2908,13,24.659575,0.1700567,0.1435978,0.45,0.08744219,0.39,0.2346688,0.34,0.1855462,"09","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
